8.609,69
8.637,78
8.583,77
8.634,77
8.649,81
8.649,81
8.540,79
8.590,79
8.529,76
8.475,75
8.519,73
8.529,76
8.522,74
8.409,70
8.522,74
8.464,72
8.629,76
8.565,72
8.612,71
8.672,85
8.740,101
8.744,102
8.742,89
13.219,72
13.313,69
13.460,66
13.566,71
13.569,72
13.530,75
13.580,86
13.475,85
13.575,85
13.581,98
8.740,101
8.853,104
8.760,106
8.740,101
8.659,93
8.576,75
8.649,81
8.533,77
8.526,75
8.526,75
8.583,77
8.536,78
8.471,74
8.475,75
8.482,77
8.478,76
8.421,74
8.320,74
8.358,70
8.304,66
8.357,69
8.304,66
8.354,66
8.451,62
8.405,66
8.454,65
8.509,69
8.414,72
8.515,72
8.510,70
8.408,69
8.418,73
8.485,88
8.686,100
8.616,95
8.677,86
8.798,90
8.629,76
8.409,70
8.515,72
8.612,71
8.710,69
8.713,71
8.663,71
8.768,95
8.874,110
8.932,112
8.803,91
8.658,67
8.670,73
8.745,80
8.670,73
8.670,73
8.843,89
8.793,89
13.325,85
13.405,91
13.324,96
13.424,96
13.439,100
13.378,97
13.412,93
13.308,92
13.295,89
13.256,82
13.262,83
13.370,95
13.312,93
13.508,92
8.964,107
8.760,83
8.755,105
8.744,102
8.721,96
8.871,109
8.849,103
8.791,101
8.760,93
8.629,76
8.629,76
8.622,74
8.637,78
8.699,81
8.665,84
8.653,82
13.635,99
8.837,100
8.645,80
8.619,73
8.622,74
8.619,73
8.684,77
8.799,103
8.624,97
8.519,73
8.407,68
8.327,76
8.612,94
8.648,103
8.581,87
8.540,79
8.536,78
8.536,78
8.526,75
8.637,78
8.515,72
8.529,76
8.626,75
8.626,75
8.622,74
8.562,71
8.619,73
8.622,74
8.615,72
8.594,80
8.666,72
8.622,74
8.608,68
8.626,75
8.619,73
8.626,75
8.576,75
8.622,74
8.603,63
8.556,66
8.612,71
8.565,72
8.471,74
8.425,75
8.307,69
8.270,74
8.338,79
8.313,72
8.498,59
15.523,97
15.569,96
15.543,80
15.585,88
15.623,97
15.607,93
15.600,91
13.543,101
13.555,104
8.725,97
8.814,94
8.713,94
8.837,100
8.728,98
8.697,90
8.667,95
8.624,97
13.366,94
13.400,90
13.370,95
8.457,93
8.360,94
8.495,90
8.445,90
8.709,93
8.716,108
8.682,99
8.744,102
13.500,90
8.500,91
8.318,96
8.415,95
13.455,91
13.435,99
8.484,100
8.379,87
8.413,84
8.640,101
8.686,100
8.740,101
8.725,97
8.586,78
8.526,75
8.622,74
8.478,76
8.565,72
8.626,75
8.583,77
8.610,70
8.529,76
8.526,75
8.519,73
8.506,67
8.572,74
8.728,98
8.717,95
8.705,92
8.653,82
8.526,75
8.515,72
8.579,76
8.619,73
8.583,77
8.579,76
8.634,77
8.629,76
8.637,78
8.629,76
8.626,75
8.569,73
8.626,75
8.634,77
8.619,73
8.515,72
8.634,77
8.637,78
8.569,73
8.572,74
8.576,75
8.576,75
8.522,74
8.515,72
8.515,72
8.583,77
8.522,74
8.619,73
-999999999
8.522,74
8.576,75
8.522,74
8.529,76
8.579,76
8.548,81
8.576,86
8.687,88
8.644,102
8.608,93
8.590,79
8.512,71
8.464,72
8.425,75
8.464,72
8.409,70
8.464,72
8.411,71
8.414,72
