"","X1","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot_1","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1",1,"HURON_7088_081312.CSV",15.6417953450297,6.20305337254432,38.4778711426335,16.8078057730939,60,15.2166666666667,6.89952310301599,7.13333465336067,31.96,21.2507166666667,7.04727328436378,3.05352853317041,0,0,0.753535353535354,950.976123172966,20.9056850733869,22.6699901805302,7.18800542592362,"HURON_7088_081312.CSV",11.6428889800555,7.90788645336384,5.43153873701803,94.568461262982,31.96,279.35,5.3,0.96178231370429,27.0741246020919
"2",1,"HURON_7090_081312.CSV",14.966990285175,7.37022442156578,54.3202080242446,16.656100066353,60,14.25,8,8.23515613757077,31.478,20.8033666666667,6.71730402579398,3.1494601847457,0,0,0.7828125,1051.32634941768,18.500694060469,26.6280053458498,8.7215466303855,"HURON_7090_081312.CSV",12.4164207462687,7.75550621180692,6.65273423894114,93.3472657610589,31.478,239.366666666667,5.18333333333333,0.938862569554808,23.3376727955979
"3",1,"HURON_7091_081312.CSV",13.3803832083184,6.93648633216484,48.1148426363096,15.0448523885686,60,13.0833333333333,6.00244428243832,7.82930537141515,31.277,19.3725,7.42630639165826,2.89083956474223,0,0,0.7296875,851.439520525251,20.7197060422262,20.5458828491011,8.6342396296982,"HURON_7091_081312.CSV",10.0291992783627,7.47824520455592,1.41699224444574,98.5830077555543,31.277,285.933333333333,6.55,0.9634337294921,27.3102504309034
"4",1,"HURON_7092_081312.CSV",19.6091203722017,4.29066088132772,18.409770798556,20.0654066257512,60,19.75,7.91587862061082,5.3222430596921,30.265,23.6601833333333,7.08787826176398,3.34312679528413,0,0,0.743010752688172,388.245489783763,15.0676611344006,12.6968924435327,4.72818945708507,"HURON_7092_081312.CSV",15.7781173333333,5.71201811289798,5.58233220631609,94.4176677936839,30.265,231.8,4.41666666666667,0.909839225443475,20.9004756677644
"5",1,"HURON_7093_081312.CSV",16.1218273069315,3.07114703704748,9.43194412316553,16.4069515989098,60,16.2333333333333,7.67778163553966,4.15531787793265,26.383,19.24365,7.76914423474323,3.7005898870638,0,0,0.706172839506173,214.955868019634,10.6529589438537,10.0732484214478,3.70161442023635,"HURON_7093_081312.CSV",12.813393706574,4.31273962151907,0.610889774236389,99.3891102257636,26.986,251.116666666667,3.96666666666667,0.833581985692145,16.7264137014617
"6",1,"HURON_7094_081312.CSV",14.1122659758335,3.31755998439095,11.0062042500321,14.4906458960669,60,14.65,7.30453199379489,4.47904726552195,23.585,17.1885166666667,7.42752867636981,3.28711127909764,0,0,0.692,172.626028602316,9.64655063951977,8.92020680037723,4.35120541837981,"HURON_7094_081312.CSV",10.9935861450355,4.34609398563142,2.86193029490617,97.1380697050938,23.585,248.783333333333,3.96666666666667,0.894112455616538,17.6867749419954
"7",1,"HURON_7095_081312.CSV",15.5628805756556,2.73107617199281,7.4587770572269,15.796762830352,60,16.2166666666667,7.98242470102085,4.00038839922235,27.437,19.3001166666667,7.72626729752735,3.23649817185594,0,0,0.679761904761905,357.804361363944,12.933019826792,13.8036719579882,3.89926832376723,"HURON_7095_081312.CSV",12.2788889537003,4.66776967352604,0.500580383052818,99.4994196169472,27.437,229.85,3.38333333333333,0.820257153057552,17.4679541339771
"8",1,"HURON_7096_081312.CSV",13.6024735878553,3.00830143282978,9.04987751076568,13.9257435681985,60,13.55,7.89103353033889,4.23234118005706,27.281,16.3826,7.71767927370833,3.52527872471907,0,0,0.718452380952381,292.974911642049,9.84035876040807,14.0050794752657,4.93222535534744,"HURON_7096_081312.CSV",10.7025988749459,4.08348576071321,0.623521823263817,99.3764781767362,27.281,232.666666666667,4.56666666666667,0.850610309057255,17.2085993385124
"9",1,"HURON_7097_081312.CSV",20.0048747990986,6.99853214798859,48.9794522264297,21.1744691491963,60,18.8833333333333,4.98771355121469,10.3957156538067,34.914,28.6705666666667,6.78846171538703,2.41878618386886,0,0,0.733333333333333,4415.79883096579,49.2105584393998,44.6555681751807,6.68293734355284,"HURON_7097_081312.CSV",15.5009188424255,9.72547593116123,5.64790706989786,94.3520929301021,34.914,249.766666666667,5.68333333333333,0.958627655200649,30.1724263368498
"10",1,"HURON_7099_081312.CSV",10.60458287843,5.1833474905909,26.867091208215,11.7845867292933,60,9.38333333333333,6.3363898828666,5.94064331010145,25.938,14.6691833333333,6.48927293701907,3.16520066150303,0,0,0.782716049382716,456.379032854401,13.3117079847685,16.7086044714288,6.99465648468176,"HURON_7099_081312.CSV",8.19358606586783,5.71604623435782,8.56842933998163,91.4315706600184,25.938,254.15,4.7,0.924674574563719,18.5097101882283
"11",1,"HURON_7100_081312.CSV",13.3359439083687,6.98689427763291,48.8166916468195,15.028322595903,60,11.8,8,8.37227061520573,29.77,20.5677166666667,6.77044871935123,3.28902552818151,0,0,0.791935483870968,1689.20855134869,26.2762980608286,31.6032389410829,8.62006651846541,"HURON_7100_081312.CSV",10.1563634048745,7.71237781143029,5.73348878677731,94.2665112132227,29.77,243.133333333333,6.56666666666667,0.96918122607164,25.5447723008699
"12",1,"HURON_7101_081312.CSV",14.8837335438732,7.34429524746132,53.938672681883,16.5700096260946,60,13.3,6.57600205739068,9.26868246172406,31.27,21.6172333333333,6.67643094711285,2.87390669585292,0,0,0.749479166666667,1720.09166897033,28.4849711016718,30.1446195913508,7.16296802030325,"HURON_7101_081312.CSV",12.8327933898402,9.12278280953094,4.59158751696065,95.4084124830394,31.27,307.2,5.3,0.941607690733756,24.4593508827572
"13",1,"HURON_7102_081312.CSV",11.2705439993758,3.24131911477415,10.5061496038003,11.7199065334272,60,11.0833333333333,8,4.1672316001201,29.121,14.0719833333333,7.88381481017263,3.42408275652115,0,0,0.756111111111111,453.01710537498,11.3788026883404,17.9872164259731,5.43835486867891,"HURON_7102_081312.CSV",8.0428993217465,4.08423131816667,0.267756482525361,99.7322435174746,29.121,236.65,3.61666666666667,0.77771411406576,14.4327866397064
"14",1,"HURON_7104_081312.CSV",11.9835518712064,3.87688108515444,15.0302069484282,12.5851189485511,60,11.6333333333333,7.47627139537465,5.38663338357453,26.393,15.5330166666667,7.52471097650133,3.26555695864074,0,0,0.724074074074074,354.66450931689,12.2535518949295,14.300873234707,5.43299043194591,"HURON_7104_081312.CSV",8.98084589470385,4.85863453047608,2.03392432266483,97.9660756773352,26.393,217.266666666667,4.56666666666667,0.830922931039362,16.1854191980559
"15",1,"HURON_7105_081312.CSV",13.1773124786095,3.15260004460204,9.93888704122476,13.5430721434536,60,13.5666666666667,6.92171792603734,4.23210756754561,25.487,16.0786666666667,7.74414358870827,3.4378254027469,0,0,0.692948717948718,239.793104534973,10.0845859626643,11.7513501563271,3.81645770922824,"HURON_7105_081312.CSV",10.0378493662539,4.202566200568,0.727325623681718,99.2726743763183,25.487,229.266666666667,3.55,0.832934256979482,16.3082664013078
"16",1,"HURON_7106_081312.CSV",12.5551821828802,3.00202513707388,9.01215492362345,12.9032767926165,60,12.1333333333333,6.36210630000196,4.10649203532141,21.638,15.9060333333333,6.8791516543419,2.9199808143205,0,0,0.671739130434783,111.747679154702,7.12878509744784,7.80564553314505,3.25969315373352,"HURON_7106_081312.CSV",10.3385894348894,3.46398588548339,7.5,92.5,22.187,220.116666666667,3.71666666666667,0.86115020121955,15.5073679437769
"17",1,"HURON_H1_081312.CSV",11.5659302911432,4.6588867815709,21.7052260434961,12.4544857692194,60,11.8166666666667,6.60457448554375,6.3151463519326,29.629,15.36275,7.81644515206755,3.4128747545772,0,0,0.760215053763441,670.805991464434,14.9581435733818,21.1437918146801,7.59356574561983,"HURON_H1_081312.CSV",8.12212584285125,4.74456817962334,0.294985250737467,99.7050147492625,29.629,243.066666666667,5.35,0.827083605532763,16.6903842926666
"18",1,"HURON_H20013e_081312.CSV",12.2589299258496,5.74626476639222,33.0195587654806,13.5185278678171,60,11.9333333333333,7.56262873040459,8.56256469314503,32.565,19.07225,7.91955368542256,3.5671828426595,0,0,0.798529411764706,3258.92146984058,40.4220670351342,40.3110154479852,9.01264016628586,"HURON_H20013e_081312.CSV",6.71821468649179,5.35770624332751,0.126085738302051,99.8739142616979,32.565,238.05,9.61666666666667,0.881584628767719,19.7637767637768
"19",1,"HURON_H20013s_081312.CSV",13.2575413305432,7.056734990224,49.7975087222517,14.9909957099123,60,13.1666666666667,6.73049419996807,9.04446017664988,34.362,21.1930166666667,7.15551142619308,3.40534862359247,0,0,0.821904761904762,2125.05386066605,29.7420698517275,35.2202092782115,8.98101621121787,"HURON_H20013s_081312.CSV",9.16795237750597,7.46302176945987,3.69415208754443,96.3058479124556,34.362,239.233333333333,10.0166666666667,0.894699565145645,19.5904761904762
"20",1,"HURON_H20014e_081312.CSV",14.5095458785225,8.16910141215401,66.7342178820567,16.6177285607361,60,15.0333333333333,6.1478425624993,11.6516772149294,33.868,24.5900833333333,7.09720870904815,2.86460946872206,0,0,0.771428571428571,4180.04840023866,49.8411738186925,41.1813767692818,8.80934357833054,"HURON_H20014e_081312.CSV",10.9582675525721,9.68766774363499,2.41310160427808,97.5868983957219,33.868,249.45,7.55,0.90925033082714,23.0584467574059
"21",1,"HURON_H20014s_081312.CSV",12.5036337121023,6.49058909277797,42.1277467712884,14.062946834318,60,11.8333333333333,6.42591490648579,9.27757761097602,31.766,20.9899333333333,7.45570885986887,3.45364169503626,0,0,0.779292929292929,3099.87141546622,41.5148353967532,37.0997285360244,8.61351766144093,"HURON_H20014s_081312.CSV",8.56083357719957,7.54637454324624,1.65790790790791,98.3420920920921,31.766,266.516666666667,7.86666666666667,0.896124129161613,20.6163230055058
"22",1,"HURON_H3_081312.CSV",16.8215265421176,4.2965655535396,18.4604755558631,17.3527103407632,60,16.95,7.39898145853296,4.82375829284559,30.991,20.0574166666667,7.8860288272096,3.7889331473539,0,0,0.764583333333333,207.48458409989,10.0266910480656,10.341665761691,5.77146507937364,"HURON_H3_081312.CSV",13.7571355920602,5.29340366931823,0.164001640016398,99.8359983599836,30.991,244.016666666667,4.31666666666667,0.901165321473885,20.4877657440834
"23",1,"HURON_H6_081312.CSV",12.3258101275818,3.94146989150334,15.5351849056274,12.930655840227,60,12.5833333333333,7.94808986850317,5.40649849613413,27.097,15.3561833333333,7.53161030333138,3.36205756628253,0,0,0.738690476190476,416.363398371722,12.298866297107,16.2819312791084,5.56802620443518,"HURON_H6_081312.CSV",9.21465390435835,4.72633297991963,1.9730010384216,98.0269989615784,27.097,224.816666666667,4.86666666666667,0.8450262659041,16.803644607202
