"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","HURON_H6_081312.CSV",12.3258101275818,3.94146989150334,15.5351849056274,12.930655840227,60,12.5833333333333,7.94808986850317,5.40649849613413,27.097,15.3561833333333,7.53161030333138,3.36205756628253,0,0,0.738690476190476,416.363398371722,12.298866297107,16.2819312791084,5.56802620443518,"HURON_H6_081312.CSV",9.21465390435835,4.72633297991963,1.9730010384216,98.0269989615784,27.097,224.816666666667,4.86666666666667,0.8450262659041,16.803644607202
