"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","HURON_H20013s_081312.CSV",13.2575413305432,7.056734990224,49.7975087222517,14.9909957099123,60,13.1666666666667,6.73049419996807,9.04446017664988,34.362,21.1930166666667,7.15551142619308,3.40534862359247,0,0,0.821904761904762,2125.05386066605,29.7420698517275,35.2202092782115,8.98101621121787,"HURON_H20013s_081312.CSV",9.16795237750597,7.46302176945987,3.69415208754443,96.3058479124556,34.362,239.233333333333,10.0166666666667,0.894699565145645,19.5904761904762
